MolecularWeight_Mean,ProteinGroups,Genes,ProteinDescriptions,ProteinNames,83-6,Control1,Control2,56-1,56-2,69-1,82-1,82-2,1-May,2-May,3-May,29-1,29-2,29-3,1-Nov,2-Nov,3-Nov,5-Nov,6-Nov,21-1,21-3,68-1,81-1,81-2,2-Mar,3-Mar,45-2,47-1,47-2,47-3,1-Dec,6-Dec,48-3,67-1,67-2
36491.78,D4AEH3,Psmd7,"Proteasome (Prosome, macropain) 26S subunit, non-ATPase, 7 (Predicted)",D4AEH3_RAT,2.050953251,2.323595786,2.571398323,2.429712932,2.376662464,2.340929293,2.373933717,2.55786431,2.36684394,2.118278411,2.134996463,2.420012129,2.53867402,2.591141403,2.740895417,2.419171618,2.203490185,2.241870005,2.184793935,2.070408769,2.146874437,3.227556849,2.30832435,2.256928774,2.135087829,2.391347495,2.407973694,2.345930873,2.434679283,2.583587174,2.482352169,2.097077158,2.4175161,2.268093544,2.279546191
174332.25,D4AEH9,Agl,"Amylo-1, 6-glucosidase, 4-alpha-glucanotransferase (Glycogen debranching enzyme, glycogen storage disease type III) (Predicted), isoform CRA_a",D4AEH9_RAT,2.7106233,2.622314181,2.519941862,2.626973035,2.459593145,2.568263004,2.372448744,2.187924184,2.178591942,2.259033714,2.457604098,2.305378357,2.335048945,2.34900517,2.340807855,2.4404954,2.345771525,2.122117695,2.367288954,2.446413124,2.517748931,0.079823073,2.533207623,2.55097378,2.503438484,2.356725084,2.487535115,2.356828219,2.503030497,2.426242079,2.49454018,2.346404536,2.641265731,2.782435876,2.454557691
44273.47,D4AEJ0,RGD1560617,Hypothetical gene supported by NM_053561; AF062594,D4AEJ0_RAT,1.084827014,0.845975915,1.122218611,1.242144426,1.0494299,1.060622998,1.172965824,1.2440484,0.910117186,1.038536133,0.914089489,0.939690601,1.098004392,1.153097133,1.176817606,1.167835723,0.981958304,0.980193297,1.088116184,1.184423717,1.139286066,0.792655924,1.117638206,1.287440777,0.979285205,1.047470716,1.139319868,1.193935015,1.080894457,1.117257261,1.228713794,0.904155978,1.056508907,0.978493116,1.227632071
22447.59,D4AEL0,LOC691083,Hypothetical protein LOC691083,D4AEL0_RAT,1.290668154,1.975124705,1.998886169,2.12093887,1.785062275,1.771515939,1.879057509,1.687906793,1.813148978,1.765910668,1.831485803,1.615016414,1.852379482,1.789848869,1.369958777,1.400782961,1.547975328,1.190438012,1.671789796,1.548627844,0,3.319570719,1.65248621,1.720340575,1.669962606,1.669538188,1.610676351,1.56441389,1.471794358,1.333463632,1.825492077,1.6344475,1.708988027,1.739364142,1.427484495
50085.17,D4AEP0,Adss,Adenylosuccinate synthetase isozyme 2,D4AEP0_RAT,3.105056433,2.407817914,2.753531467,2.63966739,2.496506527,2.500550111,2.807287751,2.957896783,2.19126102,2.593994931,2.1872678,2.122592512,2.740967641,2.655653494,2.769984858,2.492823753,2.065049653,2.081026783,2.582748563,2.39376093,1.405337634,6.361095694,2.476863096,2.437525694,2.348817787,2.27982518,2.592987538,2.606020882,2.582450672,2.865334834,2.678498562,2.477297523,2.322713751,2.589216851,2.723450944
58929.05,E9PSQ1,Amy1a,Alpha-amylase,E9PSQ1_RAT,0.043606435,0.137193196,0.104920009,0,0,0,0.14581401,0.137671886,0.278539154,0.328413899,0.317584594,0.302185726,0.218060993,0.299678054,0.323251794,0.187929424,0.189551254,0.100944276,0.199568868,0,0,0.897338775,0,0,0.210142536,0.247520637,0.23096535,0.302839764,0.279876343,0.306382904,0.216253261,0.389975075,0.276222513,0.218712081,0.166244913
41797.09,E9PT51,Poldip2,DNA polymerase delta-interacting protein 2,E9PT51_RAT,1.00151312,1.443750941,1.676299334,1.418731169,1.593869889,1.659293748,1.5423772,1.442476947,1.396670885,1.310137575,1.319246022,1.473391623,1.303874407,1.418191994,1.476902876,1.346174261,1.529660377,1.279009042,1.408853279,1.539432607,1.397318173,2.134189561,1.437745929,1.462534901,1.239337441,1.420300735,1.418145378,1.370132336,1.319915128,1.234794039,1.434199517,1.374986579,1.51118936,1.442281113,1.463677306
68485.62,E9PT65,Rdx,Radixin,E9PT65_RAT,15.51109074,14.99345371,15.27869263,15.47737178,14.1109775,13.44760588,15.22692615,15.14379189,13.37645495,15.70387371,13.76697455,13.60021495,17.04328168,17.17544932,15.93407709,14.3542779,13.42788188,14.81289794,15.07851526,13.92417511,13.61256529,0,15.68864315,15.48026102,13.53902882,14.09313323,14.87328596,13.33801769,13.89457408,15.38316366,15.75562396,14.20410653,14.00280298,14.37795692,15.34396615
135550.34,E9PT66,Sf3b3,"Splicing factor 3b, subunit 3",E9PT66_RAT,0.627730757,0.540682972,0.637193912,0.614069343,0.539669498,0.575980941,0.595582899,0.645133831,0.511605349,0.52696362,0.507621093,0.51757238,0.573596353,0.573849023,0.677426249,0.662238737,0.540611931,0.565486752,0.643082328,0.528263111,0.460310817,3.921866015,0.542974227,0.573432271,0.484595938,0.555757125,0.61405129,0.641096265,0.596153395,0.634535601,0.681761711,0.593008473,0.598195799,0.587077542,0.625216961
105003.14,E9PTA5,Pign,"Phosphatidylinositol glycan anchor biosynthesis, class N",E9PTA5_RAT,0.195674889,0.202812327,0.112589883,0,0.165811103,0.112536178,0.207976241,0.176467474,0.127164561,0.129136927,0,0,0.242195498,0.167981608,0,0.193508351,0.115938913,0,0.244284365,0.146298833,0,0.607316393,0.285066694,0.170568945,0.246020507,0.141374188,0.177670929,0,0,0.165027862,0,0,0,0,0
121038.75,E9PTB2,Supt5h,Transcription elongation factor SPT5,E9PTB2_RAT,0.140325405,0.106233296,0.123845548,0.094156076,0.073066348,0.118408672,0.125068239,0.131942712,0.093488037,0.104583469,0.098449647,0.075163669,0.109399698,0.132015223,0.093989537,0.153334857,0.089609929,0,0.12909474,0.105445914,0.073154998,8.151207446,0.118395334,0.131407889,0.125308422,0.105242747,0,0.11131863,0.109450907,0.113410721,0.116468234,0.113594496,0.097649198,0.145626645,0.135029902
33054.7,E9PTI6,Raly,RALY heterogeneous nuclear ribonucleoprotein,E9PTI6_RAT,2.022247721,1.94524536,2.000246491,2.239397039,1.956920704,2.273709631,2.007196765,2.202718881,1.559190936,1.85101285,1.709233884,1.624407126,1.94490733,1.798491951,2.068290223,1.847096279,1.830183629,1.550533537,1.873950284,2.293928072,2.19247798,3.025696322,2.09106208,2.048614652,1.825086195,1.612503716,2.010818439,1.900611587,1.855573991,2.017914731,1.93693536,1.860152945,1.883699744,2.135788967,2.02255073
116862.38,E9PTR4,Ubap2l,"RCG62582, isoform CRA_b",E9PTR4_RAT,0.243365968,0.16540695,0.236013354,0.276830355,0.199984889,0.212659722,0.286192631,0.294097293,0.227372046,0.16385335,0.337702145,0.324867579,0.194594946,0.18677754,0.177747387,0.172485957,0.224860188,0.226056752,0.201402159,0.502804472,0.256562856,0.080444593,0.213722723,0.275579408,0.089593393,0.171820666,0.175930259,0.263683273,0.345796734,0.30894891,0.127689924,0.212498509,0.315649926,0.313639026,0.220413238
54587.27,E9PTR8,Slc17a3,"Solute carrier family 17 (Sodium phosphate), member 3, isoform CRA_a",E9PTR8_RAT,1.325899596,1.760765544,1.952911184,1.72604444,1.716472445,1.450403562,1.545403854,1.280268862,1.574343768,2.034416239,1.777987837,1.503349408,2.161018658,2.135513949,1.469053019,1.513168786,2.056279079,1.840244051,1.879032,1.571502464,2.024636794,2.129575793,1.931491659,1.843532196,1.785453756,1.802825068,2.04424355,1.51712755,1.815938153,1.643574034,1.964298935,1.589036621,1.88116671,1.533719492,1.902725432
24052.36,E9PTV0,Guk1,Guanylate kinase 1,E9PTV0_RAT,3.60728783,3.677038423,3.452442282,3.495386395,2.934136854,5.322956334,3.252608016,3.21906768,4.127078836,5.571056814,2.462069423,5.080937406,2.877767966,2.626599754,3.181683337,5.612764223,4.855121442,2.742772599,5.10960516,3.118054922,5.508327747,12.38963869,4.675136135,2.895405181,4.856983504,3.687095783,5.158603165,4.875203135,2.130760923,2.543045742,2.622611427,2.78017989,3.85178155,2.679145872,2.617756603
119130.45,E9PTY0,Lrrcc1,Leucine-rich repeat and coiled-coil centrosomal protein 1,E9PTY0_RAT,9.194816956,10.75912349,10.53990254,10.97064452,11.2096589,10.69806685,10.48110171,9.738044522,9.685627587,8.718138247,9.69919279,10.08948103,8.355614047,9.569218305,9.885195084,10.06114078,10.84383959,8.576552548,10.45620448,11.78126721,10.25328431,0.278148935,10.3819466,10.56053311,9.846065462,11.32304593,10.5260304,11.40964402,9.61755205,9.429078995,10.21876866,10.04509564,9.975726406,11.5660894,11.37209618
55815.05,E9PU28,Impdh2,Inosine-5'-monophosphate dehydrogenase 2,IMDH2_RAT,0.810904481,0.669475492,0.698367637,0.798803634,0.680021311,0.815279529,0.758134287,0.718213606,0.738420516,0.609566758,0.712349221,0.977182108,0.739894004,0.750512105,0.731212153,0.709234551,0.62894338,0.775132522,0.686664367,0.721467092,0.71150347,1.820908707,0.825435635,0.653349408,0.692366914,0.529303753,0.842308546,0.726834399,0.73735306,0.793041997,0.674056348,0.798082189,0.852367637,0.671939243,0.630165691
51698.69,E9PU34,Rmnd1,RCG41110,E9PU34_RAT,1.011414314,1.373359062,1.387954839,0.84022473,0.873864048,0.890743821,0.749934087,0.444374546,0.493672755,0.358858403,0.215834663,0.216628984,0.313826031,0.266556785,0.340003673,0.454946408,0.761360921,0.159258416,0.352936455,1.09106078,0.74998727,2.094852059,0.78909478,0.640473019,0.515982849,0.68710635,0.536517854,0.545877478,0.36286474,0.439410569,0.462801047,0.361084484,0.34582688,0.421828659,0.434689398
80142.58,E9PU64,Scin,Scinderin,E9PU64_RAT,1.392958308,0.549887233,0.905659653,0.708524298,0.848264706,0.831233492,0.894398635,1.422686944,0.566589799,0.807964052,0.641557012,0.591074849,0.924874023,1.047081026,1.515710341,0.973293364,0.367091099,0.711876787,0.988226739,0.570242397,0.662939023,15.70840968,0.62048347,0.747296094,0.564611885,0.366346508,0.680700481,0.971485642,0.855518168,1.254916182,1.233975456,0.841777545,0.71671724,0.69717194,0.86637118
22608.505,E9PU78;P53563,Bcl2l1-ps1;Bcl2l1,"Bcl2-like 1, pseudogene 1;Bcl-2-like protein 1",E9PU78_RAT;B2CL1_RAT,0.797931421,0.675758531,1.108000387,0.912510906,0.90969181,0.822750637,1.188327126,1.129874396,0.664084417,0.864326763,0.825200055,0.802446714,0.861706717,0.655965206,0.85288299,0.941829867,0.803826049,0.922075797,0.780900826,1.114318692,0,2.53522463,0,1.085168796,0.68942825,0.915168763,0,0.840594604,0.736717478,0.843769467,0.964799827,1.022148522,0.992204712,0.923252206,0.795533613
55961.61,F1LM03;F1M0F9;P33273,LOC100361492;Cyp2c24;Cyp2c55,"Cytochrome P450, family 2, subfamily c, polypeptide 55-like;Cytochrome P450, family 2, subfamily c, polypeptide 24;Cytochrome P450 2C55",F1LM03_RAT;F1M0F9_RAT;CP255_RAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.339194498,0,0,0,0,0,0,0,0,0,0,0,0,0
50306.15,F1LM47,Sucla2,"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial",F1LM47_RAT,18.52983927,18.97811353,17.2135195,18.17912163,18.09727095,19.76696959,19.9218035,18.06277552,16.6751769,15.51474205,17.35382506,15.0486647,17.0283412,16.60027809,17.6391428,17.41619776,19.74007105,15.31334463,19.3225334,20.81260959,18.60003368,2.585964473,17.54668304,18.80079871,20.15310213,21.27690447,17.19212153,18.57625964,15.54361818,17.0365495,17.64802233,19.15201743,17.03621646,21.1211652,20.7116422
102793.13,F1LM55,Ccar2,Cell cycle and apoptosis regulator 2,F1LM55_RAT,1.09066501,1.299867058,1.04833447,1.100524283,1.105379521,1.268130821,1.114435465,0.552611727,1.141081916,1.176959601,1.175586828,1.083608324,1.236540709,0.927494645,0.843944237,1.271093906,1.157124363,1.257320091,1.486140333,1.454760198,1.204712567,0.486886993,0.521133044,1.191632456,1.064607282,1.043015337,0.450941993,1.185797255,1.246715751,0.939840116,1.425503966,0.887755338,1.349614669,1.389679669,1.294768993
109346.66,F1LM66,Eftud2,Elongation factor Tu GTP-binding domain-containing 2,F1LM66_RAT,0.684210147,0.47141273,0.540233418,0.583569705,0.457349294,0.556944287,0.522315769,0.629645676,0.454458173,0.507575555,0.527659328,0.520090075,0.509054659,0.530850855,0.60717454,0.585853052,0.426968129,0.556266296,0.590824419,0.471532395,0.426399024,0,0.569499572,0.497314093,0.476704919,0.341218055,0.577929704,0.512439134,0.525886391,0.58755635,0.627865384,0.534083618,0.52184202,0.574392637,0.549658053
39877.11,F1LMQ3,Psmd8,"Proteasome 26S subunit, non-ATPase 8",F1LMQ3_RAT,2.275793069,3.179700955,3.321937382,3.184234822,3.132054675,3.088458751,3.059338298,3.235462182,2.710815683,2.819092751,2.65508928,2.616777174,3.207400146,3.190836753,3.174696299,3.046024012,2.818559069,2.507799981,3.061837153,2.830814829,2.797784384,17.63110407,2.993706123,3.094790476,2.741572845,2.958211532,2.826024069,3.045594116,3.021949326,3.04285418,3.117076133,2.778767445,3.157246649,2.912165721,3.050587885
332392.72,F1LMV6,Dsp,Desmoplakin,F1LMV6_RAT,0.124947769,0.056155275,0.058691986,0.041605391,0.062603441,0.048616632,0.061547321,0.070671026,0.045436536,0.054978296,0.054428928,0.087348806,0.071477533,0.072163748,0.083536577,0.088505148,0.045884063,0.061309454,0.057644298,0.040677584,0.058424041,0.390233603,0.0522951,0.052027306,0.051105069,0.040667264,0.048963995,0.050296438,0.045270687,0.068290501,0.071123057,0.057577722,0.052785649,0.060233649,0.060122749
47463.77,F1LMZ8,Psmd11,26S proteasome non-ATPase regulatory subunit 11,PSD11_RAT,2.779874964,2.125935942,2.457711308,2.364366513,2.521579185,2.619462416,2.489140869,2.696588798,3.30656677,2.554023629,2.827314952,4.864714886,2.764202934,2.768208162,2.735334528,2.697810351,2.420603759,4.114348811,2.395306694,2.505549549,2.781319867,1.274121913,2.950487985,2.571451201,2.825374336,2.299177916,2.960210007,2.687613323,2.86431057,2.980002016,2.797981327,2.992941636,3.028233244,2.941773539,3.04595616
203910.43,F1LN42,Tns1,Tensin 1,F1LN42_RAT,0.860356655,0.909761019,0.968048651,0.885524828,0.780069098,0.867770723,0.82752741,0.86021323,0.967865534,0.864170908,0.980527136,0.847794925,0.843984031,0.900240666,1.207442138,1.1456449,0.911326869,0.881094653,1.036857747,0.915075708,0.854745212,0.537525004,0.86174014,0.877209739,0.902960155,1.034391947,0.960146697,0.824063527,0.865399807,0.881462432,1.073469003,0.884047474,0.86648184,1.015681685,0.869649618
102114.52,F1LN59,Eif4g2,"Eukaryotic translation initiation factor 4, gamma 2",F1LN59_RAT,0.914119244,0.874320112,0.942298656,0.907971695,0.790858164,0.811887829,0.958038252,0.880411646,0.777774512,0.793236329,0.805101845,0.711885066,0.861929331,0.814670391,0.884505019,0.868904497,0.811469382,0.737953459,0.879667146,0.870339877,0.867143559,0.088923175,0.969661967,0.865805658,0.86283553,0.842369461,0.863109696,0.861990697,0.926545209,0.871085424,0.846833182,0.862680638,0.838526453,0.877134112,0.85902832
164794.34,F1LN91,Tns3,Tensin 3,F1LN91_RAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735711528,0,0,0,0,0,0,0,0,0,0,0,0,0
89351.53,F1LN92,Afg3l2,AFG3-like matrix AAA peptidase subunit 2,F1LN92_RAT,1.589955282,1.973099526,1.711255597,1.89467699,1.656314951,1.755612654,1.805763705,1.81990064,1.608619713,1.579155445,1.676738136,1.506463453,1.668138001,1.731378923,1.66749619,1.683901328,1.776445132,1.622434799,1.790406322,1.758202939,1.640328212,1.55844683,1.807560941,1.86457408,1.711616127,1.794325449,1.821762875,1.798674992,1.67145072,1.738497527,1.718619282,1.641313136,1.589341707,1.885298175,1.739399501
109659.54,F1LNH3,Col6a2,Collagen type VI alpha 2 chain,F1LNH3_RAT,2.970002045,2.329050398,2.302504302,2.048774629,2.045150212,2.767967951,2.172615755,1.972781094,0.724381248,1.40903501,0.934882128,1.154559348,1.194034387,0.971675235,1.8528295,1.107552185,1.023789761,0.60174021,1.366845016,3.564504109,3.419050823,0.799262809,2.058926169,2.238324774,1.417411972,0.77635899,1.219121491,1.174811181,1.612524005,0.998722391,1.167079866,1.358878319,1.141632865,1.14625706,0.793971452
244875.01,F1LNJ2,Snrnp200,U5 small nuclear ribonucleoprotein 200 kDa helicase,U520_RAT,0.145743279,0.131566998,0.13882154,0.157526339,0.133216927,0.149699657,0.152077228,0.166579734,0.117216788,0.134370621,0.134130621,0.113772525,0.139295242,0.13545093,0.168491511,0.16598135,0.118394912,0.158051247,0.167629759,0.124211157,0.153886741,0,0.144836901,0.140631294,0.122039974,0.109633195,0.142854808,0.138843924,0.130622635,0.158291814,0.15442719,0.126070378,0.126058273,0.142214638,0.139562639
84638.02,F1LNJ8,Pik3r6,"Phosphoinositide-3-kinase, regulatory subunit 6",F1LNJ8_RAT,46.76284226,64.29052636,52.96420789,61.5450446,53.50154808,50.15670124,55.95313947,49.12013375,56.35498342,53.88550372,49.32741501,55.3115564,47.11773321,49.9306489,41.7231828,54.31561326,63.08691519,45.20220864,54.97980806,66.16997744,63.72362194,3.172516646,60.4246907,55.5929004,59.22240965,59.92390892,54.08616349,53.85021861,49.77560193,49.26315261,44.57795355,45.22340707,50.69120332,57.10608548,54.84509848
103726.98,F1LNL2;F1M7H3,Smarca5;,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5 (Predicted), isoform CRA_a;Uncharacterized protein",F1LNL2_RAT;F1M7H3_RAT,0.336546382,0.27673527,0.311444219,0.302523648,0.295570295,0.299671534,0.286647703,0.333781552,0.234227035,0.269196552,0.258106091,0.258745141,0.305081485,0.180881412,0.188836408,0.31544277,0.264154259,0.134379379,0.295923041,0.289444261,0.317006821,2.014348907,0.310693798,0.281680484,0.275522232,0.287827194,0.301208837,0.289121437,0.161521901,0.31383507,0.295723103,0.240212829,0.154603035,0.229037246,0.255699574
10965.355,F1LP21;Q9WVA1,Timm8a1;Timm8a,Uncharacterized protein;Mitochondrial import inner membrane translocase subunit Tim8 A,F1LP21_RAT;TIM8A_RAT,1.365745517,1.762453981,1.934331421,2.040082169,1.650799732,2.247516116,2.016501753,2.754368553,2.51420958,2.210225797,3.092063297,1.942796682,2.945742551,3.223659748,2.625115902,2.635022731,2.492261311,2.085986698,2.981013824,1.871119651,1.306744736,4.084561827,3.222004301,3.370275001,2.57657394,2.482099965,2.164128046,1.804114998,1.558795429,3.06269821,1.413100212,2.356964479,2.148845423,2.620578642,2.059549054
15064.35,F1LPG5,Ndufb4,NADH:ubiquinone oxidoreductase subunit B4,F1LPG5_RAT,22.65424005,24.43398495,22.76309567,23.97131104,23.17354149,23.256248,25.4522594,24.06927816,18.75610196,19.418656,22.24403421,19.5202249,23.05194079,22.21636245,20.88611435,21.5530631,22.80523521,18.81732501,22.62270348,23.33933617,22.28070459,286.1761736,23.05255133,23.31939978,23.31093866,23.6741529,23.12241355,22.40166235,20.18431883,21.31430556,20.70352064,22.06331465,19.48103215,23.50820077,22.83771213
64128.08,F1LPV0,Nars,Asparaginyl-tRNA synthetase,F1LPV0_RAT,1.799930168,1.621702644,1.869913122,2.019991258,1.701131124,1.824129912,1.645049674,1.906171358,1.502913724,1.65400664,1.551546147,1.691969656,1.752433138,1.665239303,1.876462948,1.801244672,1.695322478,1.476818473,1.728756796,1.877215049,1.796643984,0.426543435,1.745827619,1.688889338,1.63220314,1.640242253,1.703855909,1.737887683,1.726459096,1.629103434,1.71820924,1.578875062,1.795873932,1.771847067,1.775425009
46638.69,F1LPV8,Suclg2,"Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial",F1LPV8_RAT,11.87460907,13.85814578,13.24953188,14.4076574,14.30832363,13.11199667,16.29045113,13.74007326,12.76524881,11.91322535,14.65648743,12.22627659,10.83205097,12.42662642,14.84549663,13.80036427,16.97552261,11.98175829,15.5082497,15.33796732,14.00621458,0.702341022,14.26963435,14.78569804,14.58599167,17.22018727,14.41358947,14.48834446,11.74826911,12.1353307,14.60263395,15.84616426,12.43734854,16.87128146,15.54011599
66195.1,F1LQ09,Atl2,Atlastin GTPase 2,F1LQ09_RAT,0.128302296,0.140283359,0.139719885,0.165055679,0.13752424,0.183068684,0.162120167,0.190406338,0.170676506,0.146706236,0.168127576,0.160774396,0.157940527,0.137820892,0.1588201,0.213078407,0.165955189,0.167464712,0.163526617,0.164543022,0.185468931,1.830620811,0.220628026,0.198127325,0.169076676,0.157384788,0.150617711,0.162858577,0.205705646,0.139912025,0.144790583,0.131802412,0.127227286,0.16722111,0.190285969
67903.16,F1LQ48,Hnrnpl,Heterogeneous nuclear ribonucleoprotein L,HNRPL_RAT,5.631493747,4.458045465,5.060883784,4.987309915,4.402084893,4.754103658,4.823428877,5.46447788,4.099742674,4.446946498,4.413485033,3.879980047,4.926926947,4.651765072,5.477891935,5.26178181,4.284612155,4.362674326,5.509236585,4.222778904,4.389594594,9.132928728,4.576461602,4.713943674,4.075215021,4.212934557,4.83045377,4.628228596,4.594788822,5.194716018,5.355313492,4.832480984,4.781168678,4.869241846,5.136220713
